"0","objectId","propertyName","Value","sourceId","timeStamp"
"14937145","Zepeda Novelo, Rubén","spouse_s","María Victoria (I)","IMDB","null"
"14937146","Alejandro Zepeda Cervantes","parents","Rubén Zepeda Novelo;María Victoria (I)","IMDB","null"
"14937147","Alejandro Zepeda Cervantes","spouse_s","Janelys Izquierdo","IMDB","null"
"14937148","David Zepeda Quintero","countryOfBirth","Sonora, Mexico","IMDB","null"
"14937149","Zepeda, Gilbert","height","6'","IMDB","null"
"14937150","Zepeda, Paul","Born","22 February 1982","IMDB","null"
"14937151","Zepeda, Paul","countryOfBirth","Albuquerque, New Mexico, USA","IMDB","null"
"14937152","Zepeda, Paul","height","5' 9""","IMDB","null"
"14937153","Rubén Zepeda Cervantes","parents","Rubén Zepeda Novelo;María Victoria (I)","IMDB","null"
"14937154","Rubén Zepeda Cervantes","spouse_s","Marisol Jaimes","IMDB","null"
"14937155","Zepernick, Keil Oakley","spouse_s","Jenn Zepernick","IMDB","null"
"14937156","Zepernick, Keil Oakley","height","208 cm","IMDB","null"
"14937157","Benjamin Obadiah Iqbal Zephaniah","Born","15 April 1958","IMDB","null"
"14937158","Benjamin Obadiah Iqbal Zephaniah","countryOfBirth","Handsworth, Birmingham, England, UK","IMDB","null"
"14937159","Benjamin Obadiah Iqbal Zephaniah","spouse_s","Amina","IMDB","null"
"14937160","Zephyrin, Nick","height","5' 8""","IMDB","null"
"14937161","Zeplichal, Vitus","Born","10 June 1947","IMDB","null"
"14937162","Zeplichal, Vitus","countryOfBirth","Salzburg, Austria","IMDB","null"
"14937163","Zeplichal, Vitus","height","175 cm","IMDB","null"
"14937164","Zepol, Max","height","4' 9""","IMDB","null"
"14937165","William Clinton Zepp","Born","22 July 1946","IMDB","null"
"14937166","William Clinton Zepp","countryOfBirth","Detroit, Michigan, USA","IMDB","null"
"14937167","William Clinton Zepp","height","6' 2""","IMDB","null"
"14937168","Anna Maria de Angelo Ribeiro","Born","1950","IMDB","null"
"14937169","Anna Maria de Angelo Ribeiro","countryOfBirth","Rio de Janeiro, Rio de Janeiro, Brazil","IMDB","null"
"14937170","Zeppenfeld, Hannelore","Born","1936","IMDB","null"
"14937171","Zeppetelli, Jennie","height","5' 3""","IMDB","null"
"14937172","Zeqharr, Sabastian","Born","18 March 1994","IMDB","null"
"14937173","Zeqharr, Sabastian","countryOfBirth","Buffalo, New York, USA","IMDB","null"
"14937174","Zeqharr, Sabastian","height","5' 8 1/2""","IMDB","null"
"14937175","Zequila, Antonio","Born","1 January 1964","IMDB","null"
"14937176","Zequila, Antonio","countryOfBirth","Atrani, Salerno, Italy","IMDB","null"
"14937177","Zera, David","spouse_s","Cory Zera","IMDB","null"
"14937178","Zerajic, Tatjana","Born","26 March 1972","IMDB","null"
"14937179","Zerajic, Tatjana","countryOfBirth","Sarajevo, Bosnia and Herzegovina, Yugoslavia","IMDB","null"
"14937180","Zerajic, Tatjana","height","174 cm","IMDB","null"
"14937181","Zeran, Drew","countryOfBirth","Ontario, Canada","IMDB","null"
"14937182","Zeran, Drew","spouse_s","Susan","IMDB","null"
"14937183","Zeran, Drew","height","5' 10""","IMDB","null"
"14937184","Zerangue, Paisley Layne","height","4' 10""","IMDB","null"
"14937185","Zeranski, Marek","Born","7 July 1977","IMDB","null"
"14937186","Zeranski, Marek","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14937187","Zarate, Mark","Born","2 May 1959","IMDB","null"
"14937188","Zarate, Mark","Died","18 September 1998","IMDB","null"
"14937189","Anthony Jared Zerbe","Born","20 May 1936","IMDB","null"
"14937190","Anthony Jared Zerbe","countryOfBirth","Long Beach, California, USA","IMDB","null"
"14937191","Anthony Jared Zerbe","spouse_s","Arnette Jens","IMDB","null"
"14937192","Anthony Jared Zerbe","height","5' 10""","IMDB","null"
"14937193","William Chad Zerbe","Born","27 April 1972","IMDB","null"
"14937194","William Chad Zerbe","countryOfBirth","Findlay, Ohio, USA","IMDB","null"
"14937195","William Chad Zerbe","spouse_s","Rachael Leon","IMDB","null"
"14937196","Zerbe, Robin","height","5' 4""","IMDB","null"
"14937197","Zerbe, Uwe","Born","23 February 1943","IMDB","null"
"14937198","Zerbe, Uwe","countryOfBirth","Berlin, Germany","IMDB","null"
"14937199","Zerbe, Uwe","height","180 cm","IMDB","null"
"14937200","Zerbib, Mélissa","Born","2 August 1991","IMDB","null"
"14937201","Zerbib, Mélissa","countryOfBirth","Nice, Alpes-Maritimes, France","IMDB","null"
"14937202","Zerbinati, Pierluigi","Born","22 August 1937","IMDB","null"
"14937203","Zerbinati, Pierluigi","countryOfBirth","Milan, Italy","IMDB","null"
"14937204","Zerbini, Antonio","Born","1928","IMDB","null"
"14937205","Zerbini, Antonio","countryOfBirth","Italy","IMDB","null"
"14937206","Zerbino, Gustavo","Born","13 May 1953","IMDB","null"
"14937207","Zerbino, Gustavo","countryOfBirth","Montevideo, Uruguay","IMDB","null"
"14937208","Salvatore García de León Zerboni","countryOfBirth","Distrito Federal, Mexico","IMDB","null"
"14937209","Salvatore García de León Zerboni","height","176 cm","IMDB","null"
"14937210","Zerbst, Janusz","Born","27 June 1949","IMDB","null"
"14937211","Zerbst, Janusz","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14937212","Zerbst, Paul","Born","July 1997","IMDB","null"
"14937213","Zerbst, Paul","countryOfBirth","Berlin, Germany","IMDB","null"
"14937214","Zerbst, Paul","height","175 cm","IMDB","null"
"14937215","James Robert Zerda","Born","7 August 1981","IMDB","null"
"14937216","James Robert Zerda","countryOfBirth","Houston, Texas, USA","IMDB","null"
"14937217","James Robert Zerda","Died","17 February 2006","IMDB","null"
"14937218","James Robert Zerda","height","6' 3""","IMDB","null"
"14937219","Zerdin, Paul","Born","1974","IMDB","null"
"14937220","Zerebko, Andrew Marc","Born","1957","IMDB","null"
"14937221","Ruben Morales Zerecero","Born","26 May 1989","IMDB","null"
"14937222","Ruben Morales Zerecero","countryOfBirth","Mexico City","IMDB","null"
"14937223","Ruben Morales Zerecero","spouse_s","Sara Camacho (I)","IMDB","null"
"14937224","Zerega, Tony","height","6' 1""","IMDB","null"
"14937225","Zeremes, Matt","height","5' 11""","IMDB","null"
"14937226","Zeremski, Branislav","Born","19 September 1959","IMDB","null"
"14937227","Zeremski, Branislav","countryOfBirth","Belgrade, Serbia, Yugoslavia","IMDB","null"
"14937228","Zeremski, Branislav","height","174 cm","IMDB","null"
"14937229","Zeren, Caner","Born","1996","IMDB","null"
"14937230","Zeren, Caner","height","161 cm","IMDB","null"
"14937231","Çigdem Gümüs","Born","1950","IMDB","null"
"14937232","Çigdem Gümüs","countryOfBirth","Sanliurfa, Turkey","IMDB","null"
"14937233","Amos L. Zereoue","Born","8 October 1976","IMDB","null"
"14937234","Amos L. Zereoue","height","5' 8""","IMDB","null"
"14937235","Zerhau, Gabriela","Born","16 April 1955","IMDB","null"
"14937236","Zerhau, Gabriela","countryOfBirth","Graz, Austria","IMDB","null"
"14937237","Zeri, Federico","Born","12 August 1921","IMDB","null"
"14937238","Zeri, Federico","countryOfBirth","Rome, Lazio, Italy","IMDB","null"
"14937239","Zeri, Federico","Died","5 October 1998","IMDB","null"
"14937240","Zeri, Francesco","Born","28 January 1959","IMDB","null"
"14937241","Zeri, Francesco","countryOfBirth","Rome, Lazio, Italy","IMDB","null"
"14937242","Zeri, Massimo","Born","20 May 1954","IMDB","null"
"14937243","Zeri, Massimo","countryOfBirth","Rome, Lazio, Italy","IMDB","null"
"14937244","Zeri, Massimo","height","6' 4""","IMDB","null"
"14937245","Zeriri, Rania","Born","6 January 1986","IMDB","null"
"14937246","Zeriri, Rania","countryOfBirth","Holland, Netherlands","IMDB","null"
"14937247","Zerkovitz, Béla","Born","11 July 1882","IMDB","null"
"14937248","Zerkovitz, Béla","countryOfBirth","Szeged, Hungary","IMDB","null"
"14937249","Zerkovitz, Béla","Died","23 October 1948","IMDB","null"
"14937250","Zerlett, Hans H","Born","17 August 1892","IMDB","null"
"14937251","Zerlett, Hans H","countryOfBirth","Wiesbaden, Hesse, Germany","IMDB","null"
"14937252","Zerlett, Hans H","Died","6 July 1949","IMDB","null"
"14937253","Zerlett, Helmut","Born","29 March 1957","IMDB","null"
"14937254","Zerlett, Helmut","countryOfBirth","Cologne, North Rhine-Westphalia, Germany","IMDB","null"
"14937255","Zerlett, Wolfgang","Born","25 June 1942","IMDB","null"
"14937256","Zerlett, Wolfgang","countryOfBirth","Berlin, Germany","IMDB","null"
"14937257","Zerlett-Olfenius, Walter","Born","1897","IMDB","null"
"14937258","Zerlett-Olfenius, Walter","Died","1967","IMDB","null"
"14937259","Zerlett-Olfenius, Walter","spouse_s","Eva Tinschmann","IMDB","null"
"14937260","Zermeno, Mario (I)","spouse_s","Amanda Zermeno","IMDB","null"
"14937261","Zermeno, Mario (I)","height","5' 10""","IMDB","null"
"14937262","Zermeño, Álvaro","Born","21 January 1935","IMDB","null"
"14937263","Zermeño, Álvaro","countryOfBirth","Mexico","IMDB","null"
"14937264","Zermeño, Álvaro","Died","10 December 1987","IMDB","null"
"14937265","Zermini, Alfredo","height","178 cm","IMDB","null"
"14937266","Zermino, Henry Hawk","height","6' 2""","IMDB","null"
"14937267","Zern, Jeff","spouse_s","Nina Inamdar","IMDB","null"
"14937268","Zern, Jeff","height","6' 0""","IMDB","null"
"14937269","Zern, Leif","Born","6 July 1939","IMDB","null"
"14937270","Zerne, Lydia","Born","16 February 1971","IMDB","null"
"14937271","Zerne, Lydia","countryOfBirth","Washington, District of Columbia, USA","IMDB","null"
"14937272","Zerne, Lydia","height","5' 8""","IMDB","null"
"14937273","Peter Novick-Zerneck","height","5' 9""","IMDB","null"
"14937274","Zerner, Emma","countryOfBirth","Ontario, Canada","IMDB","null"
"14937275","Zerner, Emma","height","5' 7""","IMDB","null"
"14937276","Lawrence Zerner","Born","8 September 1963","IMDB","null"
"14937277","Lawrence Zerner","countryOfBirth","Hollywood, California, USA","IMDB","null"
"14937278","Gus Edward Zernial","Born","27 June 1923","IMDB","null"
"14937279","Gus Edward Zernial","countryOfBirth","Beaumont, Texas, USA","IMDB","null"
"14937280","Gus Edward Zernial","Died","20 January 2011","IMDB","null"
"14937281","Gus Edward Zernial","height","6' 2""","IMDB","null"
"14937282","Alexei Borisovitch Zernov","Born","15 October 1963","IMDB","null"
"14937283","Alexei Borisovitch Zernov","countryOfBirth","Leningrad, USSR","IMDB","null"
"14937284","Alexei Borisovitch Zernov","Died","21 August 2013","IMDB","null"
"14937285","Zernow, Michael","Born","15 February 1987","IMDB","null"
"14937286","Zernow, Michael","countryOfBirth","Traverse City, Michigan, USA","IMDB","null"
"14937287","Zero (III)","Born","4 November 1976","IMDB","null"
"14937288","Zero (III)","countryOfBirth","Hermiston, Oregon, USA.","IMDB","null"
"14937289","Zero (III)","height","5' 4""","IMDB","null"
"14937290","Zero, Milly","height","5' 3""","IMDB","null"
"14937291","Renato Fiacchini","Born","30 September 1950","IMDB","null"
"14937292","Renato Fiacchini","countryOfBirth","Rome, Lazio, Italy","IMDB","null"
"14937293","Zerolo, Martín","spouse_s","Gracita Morales","IMDB","null"
"14937294","Pedro González Zerolo","Born","1960","IMDB","null"
"14937295","Pedro González Zerolo","countryOfBirth","Caracas, Venezuela","IMDB","null"
"14937296","Zeromska, Monika","Born","1916","IMDB","null"
"14937297","Zeromska, Monika","countryOfBirth","Florence, Tuscany, Italy","IMDB","null"
"14937298","Zeromska, Monika","Died","5 October 2001","IMDB","null"
"14937299","Zeromski, Stefan","Born","14 October 1864","IMDB","null"
"14937300","Zeromski, Stefan","countryOfBirth","Strawczyn, Poland, Russian Empire [now Strawczyn, Swietokrzyskie, Poland]","IMDB","null"
"14937301","Zeromski, Stefan","Died","20 November 1925","IMDB","null"
"14937302","Zeromski, Wiktor","Born","22 May 1935","IMDB","null"
"14937303","Zeromski, Wiktor","countryOfBirth","Bialystok, Podlaskie, Poland","IMDB","null"
"14937304","Zeromski, Wiktor","Died","28 November 1993","IMDB","null"
"14937305","Zeros, The (I)","Born","1987","IMDB","null"
"14937306","Zeros, The (I)","countryOfBirth","USA","IMDB","null"
"14937307","Zeroual, Fieroes","Born","29 November 1972","IMDB","null"
"14937308","Zeroual, Fieroes","countryOfBirth","Helmond, Noord-Brabant, Netherlands","IMDB","null"
"14937309","Zeroual, Firouze","Born","29 November 1972","IMDB","null"
"14937310","Zeroual, Firouze","countryOfBirth","Helmond, Noord-Brabant, Netherlands","IMDB","null"
"14937311","Zerov, Eduardo","Born","12 February 1979","IMDB","null"
"14937312","Zerov, Eduardo","countryOfBirth","Pachuca, Hidalgo, Mexico","IMDB","null"
"14937313","Enrique Octavio Zerpa Marrero","Born","14 July 1977","IMDB","null"
"14937314","Enrique Octavio Zerpa Marrero","countryOfBirth","Las Palmas, Canary Islands, Spain","IMDB","null"
"14937315","Fabio Pedro Alles Zerpa","Born","4 December 1928","IMDB","null"
"14937316","Fabio Pedro Alles Zerpa","countryOfBirth","Rosario, Colonia, Uruguay","IMDB","null"
"14937317","Fabio Pedro Alles Zerpa","spouse_s","Thelma Stefani","IMDB","null"
"14937318","Zerr, Elijah","Born","9 November 1887","IMDB","null"
"14937319","Zerr, Elijah","countryOfBirth","Keokuk, Iowa, USA","IMDB","null"
"14937320","Zerr, Elijah","Died","13 May 1957","IMDB","null"
"14937321","Zerra, Laura (II)","height","5' 4""","IMDB","null"
"14937322","Zerrad, Amina","Born","24 September 1956","IMDB","null"
"14937323","Zerrad, Amina","countryOfBirth","Casablanca, Morocco","IMDB","null"
"14937324","Zertuche, Braulio","Born","4 October 1947","IMDB","null"
"14937325","Zertuche, Braulio","countryOfBirth","Mexico City, Distrito Federal, Mexico","IMDB","null"
"14937326","Zertuche, Braulio","height","164 cm","IMDB","null"
"14937327","Zertuche, Kinta","Born","9 December 1931","IMDB","null"
"14937328","Zertuche, Kinta","countryOfBirth","USA","IMDB","null"
"14937329","Zertuche, Kinta","spouse_s","Daniel Haller (I)","IMDB","null"
"14937330","Zertz, Silke","Born","1966","IMDB","null"
"14937331","Zertz, Silke","countryOfBirth","Lemgo, Germany","IMDB","null"
"14937332","Julie Blair","Born","22 May 1978","IMDB","null"
"14937333","Julie Blair","countryOfBirth","Pittsburgh, Pennsylvania, USA","IMDB","null"
"14937334","Julie Blair","height","165 cm","IMDB","null"
"14937335","Denis Adam Zervos","Born","5 June 1958","IMDB","null"
"14937336","Denis Adam Zervos","height","5' 11""","IMDB","null"
"14937337","Zervos, Elias","Born","1956","IMDB","null"
"14937338","Zervos, Elias","countryOfBirth","Istanbul, Turkey","IMDB","null"
"14937339","Zervos, Elias","height","175 cm","IMDB","null"
"14937340","Zervos, Nikos","Born","20 February 1950","IMDB","null"
"14937341","Zervos, Nikos","countryOfBirth","Athens, Greece","IMDB","null"
"14937342","Zervos, Pantelis","Born","1908","IMDB","null"
"14937343","Zervos, Pantelis","countryOfBirth","Loutraki, Greece","IMDB","null"
"14937344","Zervos, Pantelis","Died","23 January 1982","IMDB","null"
"14937345","Zervos, Pantelis","spouse_s","Maria","IMDB","null"
"14937346","Zervoudakis, Ted","height","5' 10""","IMDB","null"
"14937347","Sherry Ann Czerwien","Born","28 April 1970","IMDB","null"
"14937348","Sherry Ann Czerwien","countryOfBirth","Ubon Ratchathani, Thailand","IMDB","null"
"14937349","Sherry Ann Czerwien","spouse_s","Gregory Knudson","IMDB","null"
"14937350","Sherry Ann Czerwien","height","5' 6""","IMDB","null"
"14937351","Zesch-Ballot, Hans","Born","20 May 1896","IMDB","null"
"14937352","Zesch-Ballot, Hans","countryOfBirth","Dresden, Germany","IMDB","null"
"14937353","Zesch-Ballot, Hans","Died","1 September 1972","IMDB","null"
"14937354","Zeska, Karl","Born","31 October 1862","IMDB","null"
"14937355","Zeska, Karl","countryOfBirth","Hamburg, Germany","IMDB","null"
"14937356","Zeska, Karl","Died","18 July 1939","IMDB","null"
"14937357","Zeske, Mateo","Born","29 August 1983","IMDB","null"
"14937358","Zeske, Mateo","countryOfBirth","Irving, Texas, USA","IMDB","null"
"14937359","Lillian Faith Zeskind","Born","October 1995","IMDB","null"
"14937360","Lillian Faith Zeskind","countryOfBirth","Silver Spring, Maryland, USA","IMDB","null"
"14937361","Zeskind, Rachel","countryOfBirth","District of Columbia, USA","IMDB","null"
"14937362","Zeskind, Rachel","height","5' 2""","IMDB","null"
"14937363","Zestos, K. Troy","height","5' 10""","IMDB","null"
"14937364","Zeta, Natalia","Born","29 December 1983","IMDB","null"
"14937365","Zeta, Natalia","countryOfBirth","Santander, Cantabria, Spain","IMDB","null"
"14937366","Zeta, Natalia","height","5' 8""","IMDB","null"
"14937367","Catherine Jones","Born","25 September 1969","IMDB","null"
"14937368","Catherine Jones","countryOfBirth","Swansea, West Glamorgan, Wales, UK","IMDB","null"
"14937369","Catherine Jones","spouse_s","Michael Douglas (I)","IMDB","null"
"14937370","Catherine Jones","height","169 cm","IMDB","null"
"14937371","Zethraeus, Dan","Born","15 February 1964","IMDB","null"
"14937372","Zetina, Guillermo","Died","1970","IMDB","null"
"14937373","Luz María Zetina Lugo","Born","26 May 1973","IMDB","null"
"14937374","Luz María Zetina Lugo","countryOfBirth","Mexico","IMDB","null"
"14937375","Zetová, Helena","Born","7 November 1980","IMDB","null"
"14937376","Zetová, Helena","countryOfBirth","Valasské Mezirící, Czechoslovakia [now Czech Republic]","IMDB","null"
"14937377","Zettel, Daniel","Born","1984","IMDB","null"
"14937378","Zettel, Daniel","countryOfBirth","Rio de Janeiro, Rio de Janeiro, Brazil","IMDB","null"
"14937379","Lois Claire Zetter","Born","6 January 1939","IMDB","null"
"14937380","Lois Claire Zetter","countryOfBirth","Pawtucket, Rhode Island, USA","IMDB","null"
"14937381","Lois Claire Zetter","Died","17 November 2009","IMDB","null"
"14937382","Lois Claire Zetter","spouse_s","Walt Unterseher","IMDB","null"
"14937383","Zetterberg, Hanna (I)","Born","15 February 1973","IMDB","null"
"14937384","Zetterberg, Hanna (I)","spouse_s","Filip Struwe","IMDB","null"
"14937385","Zetterberg, Henrik","Born","9 October 1980","IMDB","null"
"14937386","Zetterberg, Henrik","countryOfBirth","Njurunda, Västernorrlands län, Sweden","IMDB","null"
"14937387","Zetterberg, Henrik","spouse_s","Emma Andersson (II)","IMDB","null"
"14937388","Zetterberg, Henrik","height","5' 11 1/2""","IMDB","null"
"14937389","Zetterholm, Finn","Born","4 August 1945","IMDB","null"
"14937390","Zetterholm, Finn","countryOfBirth","Täby, Stockholms län, Sweden","IMDB","null"
"14937391","Tore Ulf Axel Zetterholm","Born","4 October 1915","IMDB","null"
"14937392","Tore Ulf Axel Zetterholm","countryOfBirth","Stockholm, Stockholms län, Sweden","IMDB","null"
"14937393","Tore Ulf Axel Zetterholm","Died","11 November 2001","IMDB","null"
"14937394","Mai Elizabeth Zetterling","Born","24 May 1925","IMDB","null"
"14937395","Mai Elizabeth Zetterling","countryOfBirth","Västerås, Västmanlands län, Sweden","IMDB","null"
"14937396","Mai Elizabeth Zetterling","Died","17 March 1994","IMDB","null"
"14937397","Mai Elizabeth Zetterling","spouse_s","David Hughes (XVII);Tutte Lemkow","IMDB","null"
"14937398","Zetterlund, Eva-Lena","Born","27 February 1955","IMDB","null"
"14937399","Zetterlund, Eva-Lena","countryOfBirth","Hagfors, Värmlands län, Sweden","IMDB","null"
"14937400","Zetterlund, Eva-Lena","spouse_s","Peter Jerneld","IMDB","null"
"14937401","Eva Monica Nilsson","Born","20 September 1937","IMDB","null"
"14937402","Eva Monica Nilsson","countryOfBirth","Hagfors, Värmlands län, Sweden","IMDB","null"
"14937403","Eva Monica Nilsson","Died","12 May 2005","IMDB","null"
"14937404","Eva Monica Nilsson","Children","Eva-Lena Zetterlund","IMDB","null"
"14937405","Eva Monica Nilsson","spouse_s","Torbjörn Zetterlund;Göran Pettersson;Sture Åkerberg;Magnus Roger","IMDB","null"
"14937406","Yoko Karin Zetterlund","spouse_s","?;Hiroshi Kusano","IMDB","null"
"14937407","Yoko Karin Zetterlund","height","179 cm","IMDB","null"
"14937408","Zetterqvist, Sara Maria","Born","13 September 1980","IMDB","null"
"14937409","Zetterqvist, Sara Maria","countryOfBirth","Stockholm, Sweden","IMDB","null"
"14937410","Zetterström, Carl","Born","23 June 1950","IMDB","null"
"14937411","Zetterström, Carl","countryOfBirth","Östermalm, Stockholm, Stockholms län, Sweden","IMDB","null"
"14937412","Zetterström, Carl","Died","31 October 2005","IMDB","null"
"14937413","Zetterström, Erik","Born","14 August 1904","IMDB","null"
"14937414","Zetterström, Erik","countryOfBirth","Stockholm, Stockholms län, Sweden","IMDB","null"
"14937415","Zetterström, Erik","Died","7 July 1997","IMDB","null"
"14937416","Zetterström, Erik","spouse_s","Margit Rosengren;Marianne Zetterström","IMDB","null"
"14937417","Hanna Birgitta Zetterström","Born","7 May 1973","IMDB","null"
"14937418","Hanna Birgitta Zetterström","countryOfBirth","Östermalm, Stockholm, Stockholms län, Sweden","IMDB","null"
"14937419","Zetterström, Lotta","Born","10 February 1977","IMDB","null"
"14937420","Zettier, Guido","Born","1968","IMDB","null"
"14937421","Zettier, Guido","countryOfBirth","Germany","IMDB","null"
"14937422","Zettina, Eric","height","6' 1""","IMDB","null"
"14937423","Zettl, Adrian","Born","1 April 1987","IMDB","null"
"14937424","Zettl, Adrian","countryOfBirth","Amstetten, Lower Austria, Austria","IMDB","null"
"14937425","Zettl, Adrian","height","179 cm","IMDB","null"
"14937426","Zetzsche, Eleonore","Born","November 1919","IMDB","null"
"14937427","Zetzsche, Eleonore","countryOfBirth","Leipzig, Saxony, Germany","IMDB","null"
"14937428","Zetzsche, Eleonore","Died","7 June 2006","IMDB","null"
"14937429","Zetzsche, Manfred","Born","10 February 1930","IMDB","null"
"14937430","Zetzsche, Manfred","countryOfBirth","Altenburg, Germany","IMDB","null"
"14937431","Zeussel, Werner","Born","14 November 1941","IMDB","null"
"14937432","Zeussel, Werner","countryOfBirth","Munich, Germany","IMDB","null"
"14937433","Zeussel, Werner","Died","8 October 2009","IMDB","null"
"14937434","Zeussel, Werner","spouse_s","Eva Hatzelmann","IMDB","null"
"14937435","Zevallos, Jaime (II)","height","6' 2""","IMDB","null"
"14937436","ZeVan, Barry","Born","5 August 1937","IMDB","null"
"14937437","ZeVan, Barry","countryOfBirth","New York City, New York, USA","IMDB","null"
"14937438","Zevel, Richard","Born","8 August 1994","IMDB","null"
"14937439","Zevel, Richard","countryOfBirth","Prague, Czech Republic","IMDB","null"
"14937440","Zevenbergen, Gys","Born","1962","IMDB","null"
"14937441","Zevi, Bruno","Born","22 January 1918","IMDB","null"
"14937442","Zevi, Bruno","countryOfBirth","Rome, Lazio, Italy","IMDB","null"
"14937443","Zevi, Bruno","Died","9 January 2000","IMDB","null"
"14937444","Zevi, Bruno","spouse_s","Tullia Zevi","IMDB","null"
"14937445","Tullia Calabi","Born","2 February 1919","IMDB","null"
"14937446","Tullia Calabi","countryOfBirth","Milan, Italy","IMDB","null"
"14937447","Tullia Calabi","Died","22 January 2011","IMDB","null"
"14937448","Tullia Calabi","spouse_s","Bruno Zevi;Bruno Zevi","IMDB","null"
"14937449","Zevin, David","Born","7 March 1978","IMDB","null"
"14937450","Zevin, David","countryOfBirth","Miami, Florida, USA","IMDB","null"
"14937451","Zevin, David","height","5' 11""","IMDB","null"
"14937452","Zevin, Gabrielle L","Born","24 October 1977","IMDB","null"
"14937453","Zevin, Gabrielle L","countryOfBirth","New York, USA","IMDB","null"
"14937454","Zevon, Ariel","Born","4 August 1976","IMDB","null"
"14937455","Zevon, Ariel","countryOfBirth","Los Angeles, California, USA","IMDB","null"
"14937456","Zevon, Ariel","parents","Warren Zevon","IMDB","null"
"14937457","Zevon, Ariel","spouse_s","Powell, Ben","IMDB","null"
"14937458","Zevon, Jordan","Born","7 August 1969","IMDB","null"
"14937459","Zevon, Jordan","countryOfBirth","Los Angeles, California, USA","IMDB","null"
"14937460","Zevon, Jordan","parents","Warren Zevon","IMDB","null"
"14937461","Warren William Zevon","Born","24 January 1947","IMDB","null"
"14937462","Warren William Zevon","countryOfBirth","Chicago, Illinois, USA","IMDB","null"
"14937463","Warren William Zevon","Died","7 September 2003","IMDB","null"
"14937464","Warren William Zevon","spouse_s","Tule Livingston;Crystal Ann Brelsford","IMDB","null"
"14937465","Zeyen, Mary Louise","Born","29 July 1926","IMDB","null"
"14937466","Zeyen, Mary Louise","countryOfBirth","Tacoma, Washington, USA","IMDB","null"
"14937467","Zeyen, Mary Louise","Died","14 March 2013","IMDB","null"
"14937468","Zeyfer, Valya","Born","11 September 1991","IMDB","null"
"14937469","Zeyfer, Valya","countryOfBirth","St. Petersburg, Russia","IMDB","null"
"14937470","Zeyn, Willy (I)","Born","12 March 1907","IMDB","null"
"14937471","Zeyn, Willy (I)","Died","17 February 1983","IMDB","null"
"14937472","Zeyn, Willy (II)","Born","30 June 1876","IMDB","null"
"14937473","Zeyn, Willy (II)","countryOfBirth","Hamburg, Germany","IMDB","null"
"14937474","Zeyne, Ania","spouse_s","Chuck Russell (I)","IMDB","null"
"14937475","Zeytoonjian, Fred","Born","1 October 1964","IMDB","null"
"14937476","Zeytoonjian, Fred","countryOfBirth","Boston, Massachusetts, USA","IMDB","null"
"14937477","Zeytoonjian, Fred","height","5' 10""","IMDB","null"
"14937478","Zeze, Takahisa","Born","1960","IMDB","null"
"14937479","Zeze, Takahisa","countryOfBirth","Tochigi, Japan","IMDB","null"
"14937480","Zezel, Peter","Born","22 April 1965","IMDB","null"
"14937481","Zezel, Peter","countryOfBirth","Toronto, Ontario, Canada","IMDB","null"
"14937482","Zezel, Peter","Died","26 May 2009","IMDB","null"
"14937483","Zezel, Peter","height","5' 11""","IMDB","null"
"14937484","José Batista da Silva Júnior","Died","23 December 2010","IMDB","null"
"14937485","Martina Zezlina","height","170 cm","IMDB","null"
"14937486","Zezoski, Kiril","Died","21 July 1981","IMDB","null"
"14937487","Zezulka, Josef","Born","1904","IMDB","null"
"14937488","Nicholas Andrew Zezza","Born","17 August 1969","IMDB","null"
"14937489","Nicholas Andrew Zezza","countryOfBirth","Pittsburgh, Pennsylvania, USA","IMDB","null"
"14937490","Nicholas Andrew Zezza","height","5' 6""","IMDB","null"
"14937491","Zganjer, Alenka","spouse_s","Zoran Pribicevic","IMDB","null"
"14937492","Zgank, Ursa","Born","1981","IMDB","null"
"14937493","Zgank, Ursa","countryOfBirth","Yugoslavia [now Slovenia]","IMDB","null"
"14937494","Zgarka, Michel","Born","11 December 1950","IMDB","null"
"14937495","Zgarka, Michel","countryOfBirth","Paris, France","IMDB","null"
"14937496","Grzegorz Zglinski","Born","8 April 1968","IMDB","null"
"14937497","Grzegorz Zglinski","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14937498","Grzegorz Zglinski","spouse_s","Gabriela Muskala","IMDB","null"
"14937499","Zgoba, Daria","Born","9 November 1989","IMDB","null"
"14937500","Zgoba, Daria","countryOfBirth","Kiev, USSR [now Ukraine]","IMDB","null"
"14937501","Zgoda, Julia","height","5' 7""","IMDB","null"
"14937502","Zgoda, Paulina","Born","25 August 1983","IMDB","null"
"14937503","Zgoda, Paulina","countryOfBirth","Zakopane, Malopolskie, Poland","IMDB","null"
"14937504","Zgolich, Ruslan","Born","1967","IMDB","null"
"14937505","Zgolich, Ruslan","countryOfBirth","Minsk, Byelorussian SSR, USSR [now Belarus]","IMDB","null"
"14937506","Zgonina, Jeff","Born","24 May 1970","IMDB","null"
"14937507","Zgonina, Jeff","countryOfBirth","Chicago, Illinois, USA","IMDB","null"
"14937508","Zgorecki, Ryszard","Born","4 August 1929","IMDB","null"
"14937509","Zgorecki, Ryszard","Died","10 September 1988","IMDB","null"
